model_family,model_file,gen_type,image_type,positive_prompt,negative_prompt,loras,lora_count,width,height,steps,sampler,scheduler,seed
flux,atomixFLUXUnet_v10.safetensors,t2i,NSFW,"(A woman standing in front of a school blackboard with one hand over her chest and the other next to her body, off-centered closeup of upper torso, side view). Her expression is (embarrassed) and (upset), she is (blushing) and looking at the viewer, (her mouth is wide open in shock). She is a woman blonde hair in a messy up-do. She has beautiful eyes and black frame glasses. She is wearing a teacher outfit with an open satin shirt exposing her breasts, erect nipples. She is very thin, slender with extraordinarily gigantic breasts. The background is a school blackboard showing a simplistic chalk drawing of the woman). Text on the blackboard reads ""Ms. Heidi got new boobs"".",,heather-v2-000015.safetensors@1; body Amy-v1-STRONG.safetensors@1,2,1216,832,12,euler,beta,626005533179593
flux,atomixFLUXUnet_v10.safetensors,t2i,NSFW,"(A woman standing in front of a school blackboard with one hand over her chest and the other next to her body, off-centered closeup of upper torso, side view). Her expression is (embarrassed) and (upset), she is (blushing) and looking at the viewer, (her mouth is wide open in shock). She is a woman blonde hair in a messy up-do. She has beautiful eyes and black frame glasses. She is wearing a teacher outfit with an open satin shirt exposing her breasts, erect nipples. She is very thin, slender with extraordinarily gigantic breasts. The background is a school blackboard showing a simplistic chalk drawing of the woman). Text on the blackboard reads ""Ms. Heidi got new boobs"".",,heather-v2-000015.safetensors@1; body Kayley-v1-STRONG.safetensors@1,2,1216,832,12,euler,beta,376762446282642
flux,atomixFLUXUnet_v10.safetensors,t2i,NSFW,"A woman standing in front of a school blackboard with one hand over her chest and the other next to her body, off-centered closeup of upper torso, side view). Her expression is (embarrassed) and (upset), she is (blushing) and looking at the viewer, (her mouth is wide open in shock). She is a woman blonde hair in a messy up-do. She has beautiful eyes and black frame glasses. She is wearing a teacher outfit with an open satin shirt exposing her breasts, erect nipples. She is very thin, slender with extraordinarily gigantic breasts. The background is a school blackboard showing a simplistic chalk drawing of the woman). Text on the blackboard reads ""Ms. Heidi got new boobs"".


 topless",,heather-v2-000015.safetensors@1; zxmod The_Body.safetensors@0.6,2,1216,832,12,euler,beta,331976952874313
flux,atomixFLUXUnet_v10.safetensors,t2i,NSFW,"A woman standing in front of a school blackboard with one hand over her chest and the other next to her body, off-centered closeup of upper torso, side view). Her expression is (embarrassed) and (upset), she is (blushing) and looking at the viewer, (her mouth is wide open in shock). She is a woman blonde hair in a messy up-do. She has beautiful eyes and black frame glasses. She is wearing a teacher outfit with an open satin shirt exposing her breasts, erect nipples. She is very thin, slender with extraordinarily gigantic breasts. The background is a school blackboard showing a simplistic chalk drawing of the woman). Text on the blackboard reads ""Ms. Heidi got new boobs"".


 topless",,heather-v2-000015.safetensors@1; body Natalia-v1-STRONG.safetensors@1,2,1216,832,12,euler,beta,691625616376056
flux,atomixFLUXUnet_v10.safetensors,t2i,NSFW,"A woman standing in front of a school blackboard with one hand over her chest and the other next to her body, off-centered closeup of upper torso. Her expression is (embarrassed) and (upset), she is (blushing) and looking at the viewer, (her mouth is wide open in shock). She is a woman blonde hair in a messy up-do. She has beautiful eyes and black frame glasses. She is exposing her breasts, erect nipples. She is weairing a school girl skirt. She is very thin, slender with extraordinarily gigantic breasts. The background is a school blackboard showing a simplistic chalk drawing of the woman). Text on the blackboard reads ""Ms. Heidi got new boobs"".


 topless",,heather-v2-000015.safetensors@1; body Natalia-v1-STRONG.safetensors@1,2,1216,832,12,euler,beta,158447599911567
flux,flux1-dev.safetensors,t2i,NSFW,"A nude blonde woman with blue eyes and a light dusting of freckles on her cheeks kneels on a plush rug in a dimly lit room, her curly hair disheveled and her face tilted upwards as she gazes at the camera with a mixture of desire and vulnerability. Her breasts are small and perky, with pink nipples, and her hands are grasping a large, erect penis, her fingers wrapped tightly around it as she strokes it with a slow, sensual motion. A thick, sticky substance coats her face, lips, and hair, and a small droplet of it clings to the tip of her nose, glistening in the soft light. The woman's eyes are bright and piercing, and her full lips are slightly parted, as if she's about to speak. A hand, likely belonging to a man, rests on the back of her head, holding her in place as she gazes up at him with a look of adoration. The camera is positioned directly above the woman, looking down at her with a sense of intimacy and closeness, and the lighting is soft and warm, illuminating the curves of her body and the details of her face.",,heather-v2-000015.safetensors@1.1; MysticXXX-V3.safetensors@0.7,2,896,1152,25,euler,beta,71813716601170
flux,flux1-dev.safetensors,t2i,NSFW,"(A woman standing in front of a school blackboard with one hand over her chest and the other next to her body, off-centered closeup of upper torso, side view). Her expression is (embarrassed) and (upset), she is (blushing) and looking at the viewer, (her mouth is wide open in shock). She is a woman blonde hair in a messy up-do. She has beautiful eyes and black frame glasses. She is wearing a teacher outfit with satin shirt struggling to cover her breasts. Fully covered breasts, impossible clothes. She is very thin, slender with extraordinarily gigantic breasts. The background is a school blackboard showing a simplistic chalk drawing of the woman). Text on the blackboard reads ""Ms. Heidi got new boobs"".",,heather-v2-000015.safetensors@1; MysticXXX-V3.safetensors@0.7,2,1152,896,25,euler,beta,812389973280373
flux,flux1-dev.safetensors,t2i,NSFW,"(A woman standing in front of a school blackboard with one hand over her chest and the other next to her body, off-centered closeup of upper torso, side view). Her expression is (embarrassed) and (upset), she is (blushing) and looking at the viewer, (her mouth is wide open in shock). She is a woman blonde hair in a messy up-do. She has beautiful eyes and black frame glasses. She is wearing a teacher outfit with an open satin shirt exposing her breasts, erect nipples. She is very thin, slender with extraordinarily gigantic breasts. The background is a school blackboard showing a simplistic chalk drawing of the woman). Text on the blackboard reads ""Ms. Heidi got new boobs"".",,heather-v2-000015.safetensors@1; MysticXXX-V3.safetensors@0.7,2,1152,896,25,euler,beta,1027083242020109
flux,flux1-dev.safetensors,t2i,NSFW,"(A woman standing in front of a school blackboard with one hand over her chest and the other next to her body, off-centered closeup of upper torso, side view). Her expression is (embarrassed) and (upset), she is (blushing) and looking at the viewer, (her mouth is wide open in shock). She is a woman blonde hair in a messy up-do. She has beautiful eyes and black frame glasses. She is wearing a teacher outfit with an open satin shirt exposing her breasts, erect nipples. She is very thin, slender with extraordinarily gigantic breasts. The background is a school blackboard showing a simplistic chalk drawing of the woman). Text on the blackboard reads ""Ms. Heidi got new boobs"".",,heather-v2-000015.safetensors@1; mongot-Nude-Lucy-v1-STRONG.safetensors@0.7,2,1152,896,25,euler,beta,1035431151328943
flux,flux1-dev.safetensors,t2i,NSFW,"(A woman standing in front of a school blackboard with one hand over her chest and the other next to her body, off-centered closeup of upper torso, side view). Her expression is (embarrassed) and (upset), she is (blushing) and looking at the viewer, (her mouth is wide open in shock). She is a woman blonde hair in a messy up-do. She has beautiful eyes and black frame glasses. She is wearing a teacher outfit with an open satin shirt exposing her breasts, erect nipples. She is very thin, slender with extraordinarily large breasts. The background is a school blackboard showing a simplistic chalk drawing of the woman). Text on the blackboard reads ""Ms. Heidi got new boobs"".",,heather-v2-000015.safetensors@1; mongot-Nude-Lucy-v1-STRONG.safetensors@0.7,2,1152,896,25,euler,beta,599664560517303
flux,flux1-dev.safetensors,t2i,NSFW,"(A woman standing in front of a school blackboard with one hand over her chest and the other next to her body, off-centered closeup of upper torso, side view). Her expression is (embarrassed) and (upset), she is (blushing) and looking at the viewer, (her mouth is wide open in shock). She is a woman blonde hair in a messy up-do. She has beautiful eyes and black frame glasses. She is topless wearing a teacher outfit . She is very thin, slender with extraordinarily large breasts. The background is a school blackboard showing a simplistic chalk drawing of the woman). Text on the blackboard reads ""Ms. Heidi got new boobs"".",,heather-v2-000015.safetensors@1; mongot-Nude-Lucy-v1-STRONG.safetensors@0.7,2,1152,896,25,euler,beta,1009016178713842
flux,flux1-dev.safetensors,t2i,NSFW,"(A woman standing in front of a school blackboard with one hand over her chest and the other next to her body, off-centered closeup of upper torso, side view). Her expression is (embarrassed) and (upset), she is (blushing) and looking at the viewer, (her mouth is wide open in shock). She is a woman blonde hair in a messy up-do. She has beautiful eyes and black frame glasses. She is topless wearing a teacher outfit . She is very thin, slender with extraordinarily large breasts. The background is a school blackboard showing a simplistic chalk drawing of the woman with naked breasts). Text on the blackboard reads ""Ms. Heidi got new boobs"".",,heather-v2-000015.safetensors@1; mongot-Nude-Lucy-v1-STRONG.safetensors@0.7,2,1152,896,25,euler,beta,656693343422352
flux,flux1-dev.safetensors,t2i,NSFW,"leather harness, type2 Fashion Photography of a beautiful woman wearing a leather harness with lots of straps and rings covering her torso including leather panties, sharp focus, natural skin, upper body, she is looking at the viewer with a seductive gaze A Japanese celebrity is sitting on a luxurious couch with dark ornate metalwork placed in the center of a spacious lingerie boutique. The interior of the shop features deep, rich decor, with lingerie elegantly displayed on sleek shelves, creating a sense of depth and luxury. Her face is softly illuminated by the boutique's warm lighting, highlighting her confident expression and sharp gaze. She is wearing an intricate blue harness set made of satin straps. with a row of metallic gold studs adorning the top. Around her neck, she wears a thick blue choker with a gold square charm at the center. The underbust straps are decorated with gold geometric hardware and dangling gold chains. Her hair is elegantly styled, enhancing her dignified presence.",,heather-v2-000015.safetensors@1; mongot-Nude-Lucy-v1-STRONG.safetensors@0.7,2,1152,896,25,euler,beta,176464892280681
